"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명"
"LINK","","0","","LINESTRING(126.96935608712744 37.57717289033238,126.96924663505062 37.57728582348664)","220265","1000","129537","148598","15.8300","1111000000","종로구","1111011300","필운동"
"LINK","","0","","LINESTRING(126.998600391642 37.57344592621505,126.99861529816849 37.573289345212636)","156353","1000","137939","163380","17.4280","1111000000","종로구","1111016000","연지동"
"LINK","","0","","LINESTRING(126.95617293203793 37.575929120060714,126.95657806282702 37.57551738871522)","171879","1000","84423","84424","58.0430","1111000000","종로구","1141010900","현저동"
"LINK","","0","","LINESTRING(127.00252908709288 37.57638180374086,127.00245455466128 37.576035428935555)","228877","1000","137724","137720","39.0030","1111000000","종로구","1111016600","연건동"
"LINK","","0","","LINESTRING(126.99762995952584 37.57423057460676,126.99738750309939 37.57421409591198)","223395","1000","136659","136658","21.4960","1111000000","종로구","1111015700","인의동"
"LINK","","0","","LINESTRING(126.97118993210425 37.569959100989735,126.97129936419691 37.56986263947588)","157355","1011","127835","149137","14.4250","1111000000","종로구","1111012100","신문로2가"
"NODE","POINT(127.01565759255384 37.57012443925756)","195182","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.97041261848157 37.56925525108492,126.97091510338963 37.569606028100104,126.97129936419691 37.56986263947588)","73100","1011","129948","149137","103.3570","1111000000","종로구","1111012100","신문로2가"
"NODE","POINT(127.0160974980599 37.57014726537718)","195183","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.96019899173007 37.57267875550229,126.960338054169 37.572497592904924)","72509","1000","167298","167299","23.5630","1111000000","종로구","1111018000","교북동"
"LINK","","0","","LINESTRING(126.9773577065086 37.57025600146402,126.9780932394447 37.57026260938997)","207841","1000","167339","167340","64.9830","1111000000","종로구","1111012600","종로1가"
"NODE","POINT(126.98784192774752 37.56817225212099)","193122","0","","0","","","","","1111000000","종로구","1111013500","관철동"
"NODE","POINT(126.98736852832481 37.57025022839782)","193121","0","","0","","","","","1111000000","종로구","1111013800","종로2가"
"NODE","POINT(126.98612377265128 37.57031598300927)","193119","0","","0","","","","","1111000000","종로구","1111013800","종로2가"
"NODE","POINT(126.9861237857494 37.57024538191462)","193118","0","","0","","","","","1111000000","종로구","1111013800","종로2가"
"LINK","","0","","LINESTRING(126.98320111328859 37.57041738655089,126.98328093577938 37.570447991689754)","136757","1011","86847","86876","7.8270","1111000000","종로구","1111013800","종로2가"
"LINK","","0","","LINESTRING(126.98256147604437 37.56899743960665,126.98257301649949 37.5691044583654)","153894","1011","89746","89747","11.9220","1111000000","종로구","1114010200","다동"
"NODE","POINT(126.97935924352362 37.56937952952829)","133041","0","","0","","","","","1111000000","종로구","1111012300","서린동"
"NODE","POINT(126.98273282560396 37.57534762667231)","133547","0","","0","","","","","1111000000","종로구","1111012900","견지동"
"LINK","","0","","LINESTRING(127.00896583983568 37.5743265935093,127.00924648295879 37.574277648624076)","136579","1000","167294","152515","25.3800","1111000000","종로구","1111017400","창신동"
"NODE","POINT(127.00188223483835 37.57600697015586)","137721","0","","0","","","","","1111000000","종로구","1111016600","연건동"
"LINK","","0","","LINESTRING(127.00204307129046 37.5713130910325,127.00181654255773 37.57131072229256)","221070","1000","185900","185901","20.0140","1111000000","종로구","1111016300","종로5가"
"LINK","","0","","LINESTRING(126.98515167097035 37.582023279802705,126.98499198658386 37.5820279663389)","154661","1000","88637","88638","14.1140","1111000000","종로구","1111014600","가회동"
"LINK","","0","","LINESTRING(126.99049151819398 37.575719750331196,126.9907014490941 37.57576448103989)","153989","1011","135395","135393","19.1980","1111000000","종로구","1111013000","와룡동"
"NODE","POINT(127.01870078209049 37.57403848114666)","14177","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.01882506509827 37.57382672890213)","14178","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.01734448609635 37.57333674893915)","14182","1","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.01923576471395 37.574222510390996)","14188","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.01928200813744 37.574139651006014)","14194","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"LINK","","0","","LINESTRING(126.98050628356067 37.581187159378025,126.98059206356864 37.58109068552627)","171007","1000","133402","133403","13.1170","1111000000","종로구","1111013900","팔판동"
"LINK","","0","","LINESTRING(127.01551727294543 37.57284094024534,127.01591406822143 37.572877503858464)","153035","1000","160676","160681","35.2870","1111000000","종로구","1111017500","숭인동"
"LINK","","0","","LINESTRING(126.99667026712851 37.5790178889804,126.99664660219557 37.57922027781728)","171601","1000","136375","136376","22.5600","1111000000","종로구","1111016600","연건동"
"NODE","POINT(127.019351370103 37.574003854692485)","14196","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.01881570552469 37.571104126050066)","87314","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.98613268576081 37.57008300043591,126.9861237857494 37.57024538191462)","169928","1011","134876","193118","18.0400","1111000000","종로구","1111013800","종로2가"
"LINK","","0","","LINESTRING(126.9657085816752 37.59262760480967,126.96564652676456 37.59251227208203)","150656","1000","128796","128797","13.9250","1111000000","종로구","1111018400","부암동"
"NODE","POINT(127.0190036746936 37.57120766079624)","87312","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"LINK","","0","","LINESTRING(126.99728494659321 37.58928327999955,126.99739732955258 37.58921974174874)","147034","1000","136032","136033","12.1760","1111000000","종로구","1111017000","명륜1가"
"LINK","","0","","LINESTRING(126.99706364854818 37.57639977872079,126.99697789522051 37.57649508793737)","210083","1011","136508","136430","13.0110","1111000000","종로구","1111015900","원남동"
"LINK","","0","","LINESTRING(126.99248959000136 37.56856447548235,126.99249846867598 37.568475047964434)","173785","1011","135802","10349","9.9560","1111000000","종로구","1111015400","장사동"
"LINK","","0","","LINESTRING(126.99138042152967 37.57251453088803,126.99169950844107 37.57252268506579)","148124","1011","135560","215411","28.2030","1111000000","종로구","1111015100","묘동"
"NODE","POINT(126.97033286787305 37.5690599013396)","129951","2","","0","","","","","1111000000","종로구","1111012100","신문로2가"
"LINK","","0","","LINESTRING(127.00809909466585 37.573051082480006,127.00807606722037 37.57281765428113)","37215","1000","110054","110055","25.9880","1111000000","종로구","1111016400","종로6가"
"NODE","POINT(126.98568598194656 37.56847728937382)","10554","0","","0","","","","","1111000000","종로구","1111013500","관철동"
"LINK","","0","","LINESTRING(126.98315555837156 37.57576894057625,126.98323841145599 37.57549596171312)","146352","1011","133508","133506","31.1690","1111000000","종로구","1111014500","송현동"
"NODE","POINT(127.02321122482093 37.572869124169074)","10422","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.0231020851847 37.5752557389155)","10423","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"LINK","","0","","LINESTRING(127.004766987776 37.571057085182005,127.00476699745343 37.57120892153313)","141160","1011","147578","147543","16.8520","1111000000","종로구","1111016300","종로5가"
"NODE","POINT(126.9774587328279 37.569336587353035)","10336","0","","0","","","","","1111000000","종로구","1111011900","세종로"
"LINK","","0","","LINESTRING(126.98274292556879 37.570019600952584,126.98279908035762 37.570111390575754)","210244","1011","133705","86229","11.3310","1111000000","종로구","1111012600","종로1가"
"NODE","POINT(126.98301741520656 37.56896563192518)","10345","0","","0","","","","","1111000000","종로구","1111013500","관철동"
"NODE","POINT(126.99511390833929 37.568655806372284)","10351","0","","0","","","","","1111000000","종로구","1111015400","장사동"
"NODE","POINT(127.00019246086138 37.56926064851388)","10356","0","","0","","","","","1111000000","종로구","1111015800","예지동"
"LINK","","0","","LINESTRING(126.96930546395836 37.57623859038784,126.96923160510639 37.576085602276045)","66008","1000","129738","129740","18.1900","1111000000","종로구","1111011300","필운동"
"LINK","","0","","LINESTRING(126.9686894144036 37.580440364627,126.96854452153055 37.580435619374974)","140857","1000","129434","129435","12.8090","1111000000","종로구","1111011000","누하동"
"NODE","POINT(127.00999491733063 37.56987560488747)","10362","0","","0","","","","","1111000000","종로구","1111016400","종로6가"
"NODE","POINT(127.01250062107401 37.56989825144273)","10365","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.99709914304923 37.576091488455,126.99706662702856 37.575849090787024)","135272","1011","136541","168880","27.0560","1111000000","종로구","1111015900","원남동"
"LINK","","0","","LINESTRING(126.99860021175934 37.58305549494527,126.99870157097487 37.58296771589)","135842","1000","173912","173911","13.2310","1111000000","종로구","1111017100","명륜2가"
"LINK","","0","","LINESTRING(127.00139356558338 37.586011552262235,127.00153666333087 37.58595698443485)","46594","1000","137018","137020","14.0150","1111000000","종로구","1111016900","혜화동"
"NODE","POINT(127.0153936847833 37.573076674726465)","85634","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.96851487088185 37.580626234092165,126.96876916890272 37.5806451285701)","135617","1000","129419","129432","22.5600","1111000000","종로구","1111011100","옥인동"
"NODE","POINT(127.01565920244559 37.569726273858045)","16175","0","","0","","","","","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(127.01870078209049 37.57403848114666,127.01877593098037 37.573914191452594)","142847","1000","14177","14175","15.3090","1111000000","종로구","1111017500","숭인동"
"LINK","","0","","LINESTRING(127.0160974980599 37.57014726537718,127.01611471208868 37.56997562340481)","139560","1011","195183","122645","19.1110","1111000000","종로구","1111017400","창신동"
"LINK","","0","","LINESTRING(126.97672539957671 37.61055110737472,126.97685266107736 37.61036521745592)","144009","1000","132837","132839","23.4930","1111000000","종로구","1111018300","평창동"
"NODE","POINT(127.00871704775717 37.57106001949018)","153166","0","","0","","","","","1111000000","종로구","1111016400","종로6가"
"NODE","POINT(127.01891696023999 37.57132044534015)","14253","0","","0","","","","","1111000000","종로구","1111017500","숭인동"
"NODE","POINT(127.00873430378714 37.57110121171768)","153167","0","","0","","","","","1111000000","종로구","1111016400","종로6가"
"NODE","POINT(127.0054137790448 37.57098113911614)","14273","0","","0","","","","","1111000000","종로구","1111016300","종로5가"
"NODE","POINT(126.95657806282702 37.57551738871522)","84424","2","","0","","","","","1111000000","종로구","1141010900","현저동"
"LINK","","0","","LINESTRING(126.96929949184 37.57818129332164,126.96942662138083 37.578228393648274)","134161","1000","148591","129518","12.3870","1111000000","종로구","1111011000","누하동"
"NODE","POINT(127.00901607385944 37.57110119053475)","153168","0","","0","","","","","1111000000","종로구","1111016400","종로6가"
"NODE","POINT(126.95617293203793 37.575929120060714)","84423","0","","0","","","","","1111000000","종로구","1141010900","현저동"
